article_title,country,revision_id,article_quality,population,region
Désiré Kolingba,Central African Republic,1226461295,Stub,6.2,MIDDLE AFRICA
Tchakpa M'brede,Central African Republic,1246969392,Start,6.2,MIDDLE AFRICA
Karim Meckassoua,Central African Republic,1224144854,Stub,6.2,MIDDLE AFRICA
Abakar Sabone,Central African Republic,1236990005,C,6.2,MIDDLE AFRICA
Levy Yakete,Central African Republic,1229277170,Stub,6.2,MIDDLE AFRICA
Achta Ahmat Bremé,Chad,1243871975,Stub,18.3,MIDDLE AFRICA
Kamougue Assoum,Chad,1195939436,Stub,18.3,MIDDLE AFRICA
Christian Georges Diguimbaye,Chad,1227146224,Stub,18.3,MIDDLE AFRICA
Firmin Djidingar,Chad,1191501257,Stub,18.3,MIDDLE AFRICA
Roger Djikisna,Chad,1175430342,Stub,18.3,MIDDLE AFRICA
Issa Doubragne,Chad,1236321102,Start,18.3,MIDDLE AFRICA
Moussa Faki,Chad,1247480258,C,18.3,MIDDLE AFRICA
Arabi El Goni,Chad,1185921742,Stub,18.3,MIDDLE AFRICA
Isabelle Kassire,Chad,1246170190,Stub,18.3,MIDDLE AFRICA
Oueddei Kichidemi,Chad,1162338564,Start,18.3,MIDDLE AFRICA
Alphonse Kotiga,Chad,1108077983,Stub,18.3,MIDDLE AFRICA
Baba Laddé,Chad,1207731827,C,18.3,MIDDLE AFRICA
Nadji Madou,Chad,872461806,Stub,18.3,MIDDLE AFRICA
Mahmoud Ali Seid,Chad,1231975933,Start,18.3,MIDDLE AFRICA
Mariam Mahamat Nour,Chad,1179344861,Stub,18.3,MIDDLE AFRICA
Laoukein Kourayo Médard,Chad,872513852,Stub,18.3,MIDDLE AFRICA
Abbo Nassour,Chad,1144389013,C,18.3,MIDDLE AFRICA
Tahir Hamid Nguilin,Chad,1085015143,Stub,18.3,MIDDLE AFRICA
Quatre Sou Quatre,Chad,1193126229,Stub,18.3,MIDDLE AFRICA
François Tombalbaye,Chad,1250337903,C,18.3,MIDDLE AFRICA
Saadie Goukouni Weddeye,Chad,1235451008,Start,18.3,MIDDLE AFRICA
Alejandro Serani Burgos,Chile,1232887754,C,20.0,SOUTH AMERICA
Beltrán Mathieu,Chile,1240166319,B,20.0,SOUTH AMERICA
Alexandra Benado,Chile,1247622508,Start,20.0,SOUTH AMERICA
Rolando Calderón,Chile,1241145448,Stub,20.0,SOUTH AMERICA
Eugenio Cantuarias,Chile,1246582918,Stub,20.0,SOUTH AMERICA
Carlos Balmaceda Saavedra,Chile,1246583396,Start,20.0,SOUTH AMERICA
Jorge Cauas,Chile,1216583569,Stub,20.0,SOUTH AMERICA
Alberto Cooper,Chile,1246582150,Stub,20.0,SOUTH AMERICA
Fernando Cordero Rusque,Chile,1246582796,Stub,20.0,SOUTH AMERICA
Juan de Dios Correa de Saa,Chile,1246583602,Stub,20.0,SOUTH AMERICA
María Silvia Correa Marín,Chile,1233099485,Start,20.0,SOUTH AMERICA
Álvaro Covarrubias,Chile,1246583605,Start,20.0,SOUTH AMERICA
Pedro Nolasco Cruz Vergara,Chile,1236685196,C,20.0,SOUTH AMERICA
Jose Fernandez Dubrock,Chile,1209556113,Stub,20.0,SOUTH AMERICA
Juan Egaña,Chile,1246583619,Stub,20.0,SOUTH AMERICA
Sergio Fernández Fernández,Chile,1246582974,Stub,20.0,SOUTH AMERICA
Ángel Flisfisch,Chile,1238013543,Start,20.0,SOUTH AMERICA
Jaime Gazmuri,Chile,1220158605,C,20.0,SOUTH AMERICA
Carlos González Márquez,Chile,1241138604,Stub,20.0,SOUTH AMERICA
"David Henríquez (footballer, born 1977)",Chile,1241826912,Start,20.0,SOUTH AMERICA
Alejandra Bravo Hidalgo,Chile,1210732533,C,20.0,SOUTH AMERICA
Checho Hirane,Chile,1232905225,Stub,20.0,SOUTH AMERICA
Ricardo Hormazábal,Chile,1241145426,Stub,20.0,SOUTH AMERICA
Aucán Huilcamán,Chile,1216869009,Stub,20.0,SOUTH AMERICA
Liliana Jadue,Chile,1218197818,Start,20.0,SOUTH AMERICA
Andrés Jouannet,Chile,1232904571,Start,20.0,SOUTH AMERICA
Antonio Leal Labrín,Chile,1240072329,Stub,20.0,SOUTH AMERICA
Graciela Mandujano,Chile,1246581836,Start,20.0,SOUTH AMERICA
Daniel Manouchehri,Chile,1225804893,Start,20.0,SOUTH AMERICA
Rodrigo Mundaca,Chile,1234717906,Stub,20.0,SOUTH AMERICA
Sergio Ortega (composer),Chile,1224512179,C,20.0,SOUTH AMERICA
Manuel Ossa Ruiz,Chile,1197442605,Start,20.0,SOUTH AMERICA
Miguel Otero Lathrop,Chile,1246581884,Stub,20.0,SOUTH AMERICA
Sergio Páez Verdugo,Chile,1233100674,Stub,20.0,SOUTH AMERICA
Luis Palacios Rossini,Chile,1240166225,Stub,20.0,SOUTH AMERICA
Héctor Parra (footballer),Chile,1246581897,C,20.0,SOUTH AMERICA
Ignacio Pérez Walker,Chile,1246582371,Stub,20.0,SOUTH AMERICA
Bernhard Eunom Philippi,Chile,1237244682,Start,20.0,SOUTH AMERICA
Germán Picó Cañas,Chile,1233081384,Start,20.0,SOUTH AMERICA
Tancredo Pinochet,Chile,1246581910,Start,20.0,SOUTH AMERICA
Jaime Pizarro,Chile,1246276668,C,20.0,SOUTH AMERICA
Roberto Poblete,Chile,1246286451,Start,20.0,SOUTH AMERICA
Francisco Prat Alemparte,Chile,1246582387,Stub,20.0,SOUTH AMERICA
Pablo Prieto,Chile,1246582394,Stub,20.0,SOUTH AMERICA
Valentina Quiroga,Chile,1230256788,Start,20.0,SOUTH AMERICA
Patricio Rey Sommer,Chile,1226080617,Stub,20.0,SOUTH AMERICA
Claudio Reyes,Chile,1246584115,C,20.0,SOUTH AMERICA
Mario Ríos Santander,Chile,1246582411,Stub,20.0,SOUTH AMERICA
Jennifer Rojas,Chile,1245058533,Start,20.0,SOUTH AMERICA
Miguel Schweitzer Walters,Chile,1233099801,Start,20.0,SOUTH AMERICA
Loreto Silva,Chile,1235451028,Start,20.0,SOUTH AMERICA
Roberto Thieme,Chile,1247033778,Start,20.0,SOUTH AMERICA
Manuel Antonio Tocornal,Chile,1246583701,Stub,20.0,SOUTH AMERICA
Ramón Vega Hidalgo,Chile,1193587402,Stub,20.0,SOUTH AMERICA
Juan de Dios Vial del Río,Chile,1246583715,Stub,20.0,SOUTH AMERICA
Claudio Vicuña Subercaseaux,Chile,1240166459,B,20.0,SOUTH AMERICA
Hernán Vodanovic,Chile,1241138610,Stub,20.0,SOUTH AMERICA
Chris Watson,Chile,1245997885,FA,20.0,SOUTH AMERICA
Sergio Zarzar Andonie,Chile,1037723664,Start,20.0,SOUTH AMERICA
Cao Lihuai,China,1240382229,C,1411.3,EAST ASIA
Fu Wenhua,China,1240083184,Start,1411.3,EAST ASIA
Gu Shu,China,1222977958,Start,1411.3,EAST ASIA
Hang Yihong,China,1117001263,Stub,1411.3,EAST ASIA
Hao Hongjun,China,1182205038,C,1411.3,EAST ASIA
Hoi Lai Fong,China,1222254128,Stub,1411.3,EAST ASIA
Hu Fuming,China,1230177446,Stub,1411.3,EAST ASIA
Jiao Xiaoping,China,1250403358,Start,1411.3,EAST ASIA
Lin Shengzhong,China,1229515337,Start,1411.3,EAST ASIA
Lu Feng (politician),China,1183319623,Stub,1411.3,EAST ASIA
Shi Ping (politician),China,1247579845,Start,1411.3,EAST ASIA
Wang Liyan,China,1243521667,Start,1411.3,EAST ASIA
Wang Yonghong,China,1234882199,Start,1411.3,EAST ASIA
"Wang Wei (politician, born 1974)",China,1112864760,Stub,1411.3,EAST ASIA
Wei Wenhui,China,1213106474,Stub,1411.3,EAST ASIA
Zhang Lin (general),China,1243512125,Stub,1411.3,EAST ASIA
José Manuel Restrepo Abondano,Colombia,1240223372,Start,52.2,SOUTH AMERICA
Yahir Acuña,Colombia,1245229750,Stub,52.2,SOUTH AMERICA
Iván Darío Agudelo,Colombia,1245229754,Start,52.2,SOUTH AMERICA
Carlos Mario Álvarez,Colombia,1245234693,Stub,52.2,SOUTH AMERICA
Rafael Francisco Amador Campos,Colombia,1246254621,Stub,52.2,SOUTH AMERICA
Julio Arboleda Pombo,Colombia,1245236501,Start,52.2,SOUTH AMERICA
Justo Arosemena Quesada,Colombia,1215952443,Start,52.2,SOUTH AMERICA
Germán Blanco Álvarez,Colombia,1245229792,Start,52.2,SOUTH AMERICA
Manuel José Bonnet,Colombia,1145659050,Start,52.2,SOUTH AMERICA
Wilson Borja,Colombia,1245233085,Stub,52.2,SOUTH AMERICA
Gloria María Borrero,Colombia,1245229806,Stub,52.2,SOUTH AMERICA
Carlos Fernando Galán,Colombia,1245229831,C,52.2,SOUTH AMERICA
José Eusebio Caro,Colombia,1216025693,Stub,52.2,SOUTH AMERICA
Ana María Castañeda,Colombia,1246254674,Start,52.2,SOUTH AMERICA
Iván Cepeda,Colombia,1245233092,Start,52.2,SOUTH AMERICA
Juan José Chaux Mosquera,Colombia,1245229841,Start,52.2,SOUTH AMERICA
Vicky Colbert,Colombia,1246254698,C,52.2,SOUTH AMERICA
Alejandro Corrales Escobar,Colombia,1177713760,Stub,52.2,SOUTH AMERICA
Alfredo Cuello Baute,Colombia,1245229857,Start,52.2,SOUTH AMERICA
Alfonso Dávila Ortiz,Colombia,1170558228,C,52.2,SOUTH AMERICA
Luis Eduardo Díaz Granados,Colombia,1245235873,Stub,52.2,SOUTH AMERICA
Olga Duque de Ospina,Colombia,1245229862,Stub,52.2,SOUTH AMERICA
Eduardo Wiesner Durán,Colombia,1245236200,Start,52.2,SOUTH AMERICA
Eduardo Enríquez Maya,Colombia,1245233259,Stub,52.2,SOUTH AMERICA
Miguel Amín Escaf,Colombia,1230172715,Stub,52.2,SOUTH AMERICA
Juan Carlos Esguerra Portocarrero,Colombia,1246255193,Stub,52.2,SOUTH AMERICA
Claudio Galán Pachón,Colombia,1245229882,Stub,52.2,SOUTH AMERICA
Juan García del Río,Colombia,1240176611,Stub,52.2,SOUTH AMERICA
Daniel García-Peña,Colombia,1245233082,Start,52.2,SOUTH AMERICA
Lucy Inés García,Colombia,1245229888,Stub,52.2,SOUTH AMERICA
Yaneth Giha Tovar,Colombia,1245236372,Stub,52.2,SOUTH AMERICA
Enrique Gil Botero,Colombia,1245233277,GA,52.2,SOUTH AMERICA
Guillermo González (politician),Colombia,1245234381,Stub,52.2,SOUTH AMERICA
Bernardo Guerra Serna,Colombia,1250271191,Stub,52.2,SOUTH AMERICA
Carlos Mauro Hoyos,Colombia,1248682870,C,52.2,SOUTH AMERICA
Augusto Ibáñez Guzmán,Colombia,1184527110,Start,52.2,SOUTH AMERICA
Gilma Jiménez,Colombia,1069225684,Stub,52.2,SOUTH AMERICA
Roberto Junguito,Colombia,1240223425,Stub,52.2,SOUTH AMERICA
Maria Claudia Lacouture,Colombia,1199118382,Start,52.2,SOUTH AMERICA
Rodrigo Lara,Colombia,1250547066,C,52.2,SOUTH AMERICA
Rodrigo Hernán Lloreda Caicedo,Colombia,1246254780,Start,52.2,SOUTH AMERICA
Francisco José Lloreda Mera,Colombia,1246254788,C,52.2,SOUTH AMERICA
Fernando Londoño,Colombia,1246255201,Start,52.2,SOUTH AMERICA
Jorge Eduardo Londoño,Colombia,1245235971,Stub,52.2,SOUTH AMERICA
"Jorge Miguel Lozano, Marquis of San Jorge",Colombia,1236266474,Start,52.2,SOUTH AMERICA
David Luna Sánchez,Colombia,1222201469,Stub,52.2,SOUTH AMERICA
Mariano Arosemena,Colombia,1245235175,Stub,52.2,SOUTH AMERICA
Iván Marulanda,Colombia,1185742882,Start,52.2,SOUTH AMERICA
Carlos Eduardo Medellín Becerra,Colombia,1245235975,C,52.2,SOUTH AMERICA
Germán Montoya Vélez,Colombia,1028093034,Stub,52.2,SOUTH AMERICA
Lorenzo Muelas,Colombia,1164689541,Start,52.2,SOUTH AMERICA
Narciso Matus Torres,Colombia,1245236941,Stub,52.2,SOUTH AMERICA
Elsa Noguera,Colombia,1246254840,Stub,52.2,SOUTH AMERICA
Antonio Ordóñez Plaja,Colombia,1173626216,Stub,52.2,SOUTH AMERICA
Fernando Ospina Hernández,Colombia,1245233340,Stub,52.2,SOUTH AMERICA
Enrique Parejo González,Colombia,1245235981,Stub,52.2,SOUTH AMERICA
Carlos Pizarro Leongómez,Colombia,1249030421,C,52.2,SOUTH AMERICA
Daniel Quintero,Colombia,1245235291,C,52.2,SOUTH AMERICA
Juan Camilo Quintero,Colombia,1015926064,Stub,52.2,SOUTH AMERICA
Manuel María Ramírez Fortoul,Colombia,1216456187,Start,52.2,SOUTH AMERICA
Juan José Reyes-Patria Escobar,Colombia,1227553742,C,52.2,SOUTH AMERICA
Ricardo Cobo,Colombia,1244437288,Stub,52.2,SOUTH AMERICA
Jorge Enrique Robledo,Colombia,1220326566,Start,52.2,SOUTH AMERICA
Ángela Robledo,Colombia,1246255224,Start,52.2,SOUTH AMERICA
Antonio Roldán Betancur,Colombia,1221854205,Start,52.2,SOUTH AMERICA
Sixta Pontón de Santander,Colombia,1247090171,Stub,52.2,SOUTH AMERICA
Juana de J. Sarmiento,Colombia,1245238707,Start,52.2,SOUTH AMERICA
Oscar Terán (lawyer),Colombia,1161329015,Stub,52.2,SOUTH AMERICA
Ernesto Macías Tovar,Colombia,1213699898,Start,52.2,SOUTH AMERICA
Ciro Luis Urriola,Colombia,1228551844,Start,52.2,SOUTH AMERICA
Ramón Maximiliano Valdés,Colombia,1161329073,Stub,52.2,SOUTH AMERICA
Eduardo Valencia Ospina,Colombia,1246254972,Start,52.2,SOUTH AMERICA
Cristóbal de Vergara Azcárate,Colombia,1245235067,Start,52.2,SOUTH AMERICA
José María Vergara y Vergara,Colombia,1245233403,C,52.2,SOUTH AMERICA
Estanislao Vergara y Sanz de Santamaría,Colombia,1245706441,Stub,52.2,SOUTH AMERICA
Luis Villar Borda,Colombia,1245234958,Stub,52.2,SOUTH AMERICA
Luis Carlos Villegas Echeverri,Colombia,1240167842,Stub,52.2,SOUTH AMERICA
Roberto Camacho Weberberg,Colombia,1245232426,Start,52.2,SOUTH AMERICA
Mouzawar Abdallah,Comoros,1245477212,Start,0.9,EASTERN AFRICA
Moustadroine Abdou,Comoros,1249127568,Stub,0.9,EASTERN AFRICA
Ibrahim Aboubacar,Comoros,1243241622,Start,0.9,EASTERN AFRICA
Saïd Ibrahim Ben Ali,Comoros,1246290098,Start,0.9,EASTERN AFRICA
Mohamed Bacar,Comoros,1247355339,C,0.9,EASTERN AFRICA
Chamina Ben Mohamed,Comoros,1247354060,Stub,0.9,EASTERN AFRICA
Saïd Mohamed Cheikh,Comoros,1221994066,Start,0.9,EASTERN AFRICA
Mohamed Dahalani,Comoros,1175970303,Stub,0.9,EASTERN AFRICA
Dhoihir Dhoulkamal,Comoros,1196223038,Stub,0.9,EASTERN AFRICA
Ahmed Ben Said Djaffar,Comoros,1190414185,Stub,0.9,EASTERN AFRICA
Abdou Soulé Elbak,Comoros,1247353598,Stub,0.9,EASTERN AFRICA
Gaston Feuillard,Comoros,1186382326,Stub,0.9,EASTERN AFRICA
Siti Kassim,Comoros,1131245612,Start,0.9,EASTERN AFRICA
Said Ali Kemal,Comoros,1054672013,Start,0.9,EASTERN AFRICA
Fouad Mohadji,Comoros,1136343767,Stub,0.9,EASTERN AFRICA
Dawiat Mohamed,Comoros,1226333799,Stub,0.9,EASTERN AFRICA
Sittou Raghadat Mohamed,Comoros,1197939649,Start,0.9,EASTERN AFRICA
Idi Nadhoim,Comoros,1247384439,Stub,0.9,EASTERN AFRICA
Fahmi Said Ibrahim,Comoros,1159714281,Stub,0.9,EASTERN AFRICA
Djaffar Ahmed Said,Comoros,1236977988,Stub,0.9,EASTERN AFRICA
Abdallah Said Sarouma,Comoros,1043132737,Stub,0.9,EASTERN AFRICA
Mohamed Ali Soilihi,Comoros,1136366247,Start,0.9,EASTERN AFRICA
Moussa Toybou,Comoros,1247355431,Stub,0.9,EASTERN AFRICA
Léon Angor,Congo,1242492711,Start,6.1,MIDDLE AFRICA
Joseph Badiabio,Congo,1154376625,Start,6.1,MIDDLE AFRICA
Frédéric Bintsamou,Congo,1248517558,Start,6.1,MIDDLE AFRICA
Modeste Boukadia,Congo,1234167840,C,6.1,MIDDLE AFRICA
Jean-Jacques Bouya,Congo,1246299510,C,6.1,MIDDLE AFRICA
Fidèle Dimou,Congo,1135246225,Start,6.1,MIDDLE AFRICA
Gabriel Entcha-Ebia,Congo,1246821116,Start,6.1,MIDDLE AFRICA
Gabriel Valère Eteka Yemet,Congo,1146697785,Start,6.1,MIDDLE AFRICA
Albert Fourvelle,Congo,826516065,Stub,6.1,MIDDLE AFRICA
Pascal Gamassa,Congo,1223558585,C,6.1,MIDDLE AFRICA
Pierre Goura,Congo,1177650425,Start,6.1,MIDDLE AFRICA
Gustave Aba-Gandzion,Congo,1124446209,Stub,6.1,MIDDLE AFRICA
Joseph Hondjuila Miokono,Congo,1146540238,Start,6.1,MIDDLE AFRICA
Zely Pierre Inzoungou-Massanga,Congo,1141825144,Stub,6.1,MIDDLE AFRICA
André Kerhervé,Congo,1152185896,Stub,6.1,MIDDLE AFRICA
Pierre Mabiala,Congo,1146545045,C,6.1,MIDDLE AFRICA
Paulin Makaya,Congo,1112682469,C,6.1,MIDDLE AFRICA
Jean-Pierre Makouta-Mboukou,Congo,1156202898,C,6.1,MIDDLE AFRICA
Jean Malonga,Congo,1177650547,Stub,6.1,MIDDLE AFRICA
André Matsoua,Congo,1247163377,Start,6.1,MIDDLE AFRICA
Ferdinand Mbahou,Congo,1227758610,Start,6.1,MIDDLE AFRICA
Justin Mikolo-Kinzonzi,Congo,1146540347,Start,6.1,MIDDLE AFRICA
Bonaventure Mizidy,Congo,976591922,Stub,6.1,MIDDLE AFRICA
Émile Mokoko Wongolo,Congo,1221206415,Start,6.1,MIDDLE AFRICA
Jean-Marie Mokoko,Congo,1209020061,C,6.1,MIDDLE AFRICA
René-Dambert Ndouane,Congo,1146545877,C,6.1,MIDDLE AFRICA
Jean-Dominique Okemba,Congo,1146539782,C,6.1,MIDDLE AFRICA
Denis-Christel Sassou Nguesso,Congo,1235566637,C,6.1,MIDDLE AFRICA
Arlette Soudan-Nonault,Congo,1221600122,Start,6.1,MIDDLE AFRICA
Jean Félix Demba Telo,Congo,1106155664,Stub,6.1,MIDDLE AFRICA
Abel Thauley-Ganga,Congo,1127419766,Stub,6.1,MIDDLE AFRICA
Daniel Aselo,Congo DR,1161287091,Stub,102.3,MIDDLE AFRICA
Jean-Claude Baende,Congo DR,1240112055,Start,102.3,MIDDLE AFRICA
Bertrand Bisimwa,Congo DR,1209006607,Start,102.3,MIDDLE AFRICA
Célestin Cibalonza Byaterana,Congo DR,1053664162,Stub,102.3,MIDDLE AFRICA
Martin Parfait Aimé Coussoud-Mavoungou,Congo DR,1178358315,Start,102.3,MIDDLE AFRICA
Emmanuel Dungia,Congo DR,1246747483,C,102.3,MIDDLE AFRICA
Ferdinand Essandja,Congo DR,1176623737,Stub,102.3,MIDDLE AFRICA
Floribert Anzuluni,Congo DR,1212136112,Start,102.3,MIDDLE AFRICA
Lugi Gizenga,Congo DR,1180021058,Start,102.3,MIDDLE AFRICA
Clovis Kabongo Malemba,Congo DR,1156020993,Stub,102.3,MIDDLE AFRICA
Odilon Kafitwe wa pa Bowa,Congo DR,1063619600,Stub,102.3,MIDDLE AFRICA
François Nicéphore Kakese,Congo DR,1053664863,Stub,102.3,MIDDLE AFRICA
Kalenga Riziki Lwango II,Congo DR,1175866265,Start,102.3,MIDDLE AFRICA
Jean Collins Musonda Kalusambo,Congo DR,1053665874,Stub,102.3,MIDDLE AFRICA
Norman Kamosi,Congo DR,1158543582,Stub,102.3,MIDDLE AFRICA
Oscar Kashala,Congo DR,1207022384,GA,102.3,MIDDLE AFRICA
Banyingela Kasonga,Congo DR,1112278142,Start,102.3,MIDDLE AFRICA
Tharcisse Kasongo Mwema Yamba-Yamba,Congo DR,1178367789,Start,102.3,MIDDLE AFRICA
Albert-Joseph Kasongo Wa Kapinga,Congo DR,1249521619,GA,102.3,MIDDLE AFRICA
Pierre Honoré Kazadi Lukonda Ngube-Ngube,Congo DR,1002487446,Stub,102.3,MIDDLE AFRICA
Jacques Kazadi,Congo DR,1176430546,Start,102.3,MIDDLE AFRICA
Léon Kengo wa Dondo,Congo DR,1237115839,C,102.3,MIDDLE AFRICA
Robert Kidiaba,Congo DR,1248824563,Start,102.3,MIDDLE AFRICA
Seth Kikuni,Congo DR,1243865684,Stub,102.3,MIDDLE AFRICA
Jean-Pierre Lola Kisanga,Congo DR,1249285899,Stub,102.3,MIDDLE AFRICA
Delphin Kyubwa,Congo DR,1053664236,Stub,102.3,MIDDLE AFRICA
Gabriel Kyungu,Congo DR,1211274287,Start,102.3,MIDDLE AFRICA
Eric Lenge,Congo DR,1244086359,Start,102.3,MIDDLE AFRICA
Faustin Luanga,Congo DR,1233422388,C,102.3,MIDDLE AFRICA
Guy-Patrice Lumumba,Congo DR,1147505613,Stub,102.3,MIDDLE AFRICA
Sultani Makenga,Congo DR,1245170396,C,102.3,MIDDLE AFRICA
Angèle Makombo,Congo DR,1188621879,Stub,102.3,MIDDLE AFRICA
Franck Mwe di Malila,Congo DR,1221364267,C,102.3,MIDDLE AFRICA
Anne Mbusu,Congo DR,1125303194,Start,102.3,MIDDLE AFRICA
Munga Mibindo,Congo DR,1058408130,Stub,102.3,MIDDLE AFRICA
Emile Mota,Congo DR,1221204219,Start,102.3,MIDDLE AFRICA
Josué Alex Mukendi,Congo DR,1158533179,Stub,102.3,MIDDLE AFRICA
Daniel Mukoko Samba,Congo DR,1230882624,Start,102.3,MIDDLE AFRICA
Paul-Joseph Mukungubila,Congo DR,1234382434,C,102.3,MIDDLE AFRICA
Medard Mulangala,Congo DR,1247424323,C,102.3,MIDDLE AFRICA
Didier Mumengi,Congo DR,1207925066,C,102.3,MIDDLE AFRICA
Kasongo Munganga,Congo DR,1221395785,C,102.3,MIDDLE AFRICA
Jean-Claude Kazembe Musonda,Congo DR,1249280194,Stub,102.3,MIDDLE AFRICA
Jules Mutebutsi,Congo DR,1220065911,Start,102.3,MIDDLE AFRICA
Laurent Nkunda,Congo DR,1247976741,C,102.3,MIDDLE AFRICA
Muanda Nsemi,Congo DR,1244131957,Start,102.3,MIDDLE AFRICA
Victor Promontorio,Congo DR,1087110784,Start,102.3,MIDDLE AFRICA
Jean-Marie Runiga,Congo DR,1194658548,Start,102.3,MIDDLE AFRICA
Alain Daniel Shekomba,Congo DR,1169619132,Stub,102.3,MIDDLE AFRICA
Koloso Sumaili,Congo DR,1053666295,Stub,102.3,MIDDLE AFRICA
Noël K. Tshiani Muadiamvita,Congo DR,1226227200,C,102.3,MIDDLE AFRICA
Emery Wafwana,Congo DR,1092371503,Start,102.3,MIDDLE AFRICA
Yolande Ebongo Osongo,Congo DR,1226028337,Stub,102.3,MIDDLE AFRICA
Florentino Alfaro Zamora,Costa Rica,1220759536,Stub,5.3,CENTRAL AMERICA
Alejandro Alvarado García,Costa Rica,1003975565,Stub,5.3,CENTRAL AMERICA
Antonio Saldaña,Costa Rica,1222311219,Start,5.3,CENTRAL AMERICA
Armando Aráuz Aguilar,Costa Rica,1222118361,Stub,5.3,CENTRAL AMERICA
Birche,Costa Rica,1144900728,Stub,5.3,CENTRAL AMERICA
Tranquilino de Bonilla y Herdocia,Costa Rica,1225144299,Stub,5.3,CENTRAL AMERICA
Juan José de Bonilla y Herdocia,Costa Rica,1226616767,Stub,5.3,CENTRAL AMERICA
Miguel de Bonilla y Laya-Bolívar,Costa Rica,1208170811,Start,5.3,CENTRAL AMERICA
Stephan Brunner,Costa Rica,1222276569,Stub,5.3,CENTRAL AMERICA
Marvin Calvo Montoya,Costa Rica,1162646713,Stub,5.3,CENTRAL AMERICA
Florencio del Castillo,Costa Rica,1208171356,Start,5.3,CENTRAL AMERICA
Paola Vega Castillo,Costa Rica,1225809426,Stub,5.3,CENTRAL AMERICA
Ramón Castro y Ramírez,Costa Rica,1225486364,Stub,5.3,CENTRAL AMERICA
Ricardo Castro Beeche,Costa Rica,1227663151,Stub,5.3,CENTRAL AMERICA
Teodoro Willink Castro,Costa Rica,1225813983,Stub,5.3,CENTRAL AMERICA
José Joaquín Chaverri Sievert,Costa Rica,956297870,Stub,5.3,CENTRAL AMERICA
José Miguel Corrales Bolaños,Costa Rica,1106097216,Stub,5.3,CENTRAL AMERICA
Correque,Costa Rica,1247058625,Start,5.3,CENTRAL AMERICA
Aquileo J. Echeverría,Costa Rica,1238913567,Start,5.3,CENTRAL AMERICA
El Guarco,Costa Rica,1222311350,Start,5.3,CENTRAL AMERICA
Narciso Esquivel y Salazar,Costa Rica,1220760182,Stub,5.3,CENTRAL AMERICA
Alberto Fait Lizano,Costa Rica,1222118382,Stub,5.3,CENTRAL AMERICA
King Garabito,Costa Rica,1196861935,Start,5.3,CENTRAL AMERICA
Gerardo Gómez Ramírez,Costa Rica,1192619706,Stub,5.3,CENTRAL AMERICA
Joaquín Gutiérrez,Costa Rica,1247069935,C,5.3,CENTRAL AMERICA
Fernando Guzmán Mata,Costa Rica,1222118321,Stub,5.3,CENTRAL AMERICA
Gerardo Guzmán Quirós,Costa Rica,1238913592,Stub,5.3,CENTRAL AMERICA
Joaquín de Iglesias Vidamartel,Costa Rica,1143751403,Stub,5.3,CENTRAL AMERICA
Bernal Jiménez Monge,Costa Rica,1222116000,Stub,5.3,CENTRAL AMERICA
Ramón Jiménez y Robredo,Costa Rica,956297739,Stub,5.3,CENTRAL AMERICA
José Miguel Alfaro Rodríguez,Costa Rica,1159361259,Stub,5.3,CENTRAL AMERICA
Pedro María León-Páez y Brown,Costa Rica,1239281067,Stub,5.3,CENTRAL AMERICA
Óscar López (politician),Costa Rica,1223311224,Stub,5.3,CENTRAL AMERICA
Juan de los Santos Madriz y Cervantes,Costa Rica,1166323385,Stub,5.3,CENTRAL AMERICA
Félix Arcadio Montero Monge,Costa Rica,1220914008,Stub,5.3,CENTRAL AMERICA
José Joaquín Mora Porras,Costa Rica,1220914322,Stub,5.3,CENTRAL AMERICA
Mary Munive,Costa Rica,1187967160,Stub,5.3,CENTRAL AMERICA
Rafael Moya Murillo,Costa Rica,1224803859,Stub,5.3,CENTRAL AMERICA
María Teresa Obregón Zamora,Costa Rica,1248921822,C,5.3,CENTRAL AMERICA
Rodrigo Oreamuno Blanco,Costa Rica,1222118589,Stub,5.3,CENTRAL AMERICA
Joaquín de Oreamuno,Costa Rica,1233508565,GA,5.3,CENTRAL AMERICA
Rafael Francisco Osejo,Costa Rica,1226873055,Start,5.3,CENTRAL AMERICA
Pablo Presbere,Costa Rica,1248356984,C,5.3,CENTRAL AMERICA
Manuel María de Peralta y Alfaro,Costa Rica,1221588507,Start,5.3,CENTRAL AMERICA
José María de Peralta,Costa Rica,1232063930,Start,5.3,CENTRAL AMERICA
Manuel María de Peralta y López del Corral,Costa Rica,1221588551,Stub,5.3,CENTRAL AMERICA
Cipriano Pérez y Arias,Costa Rica,1227718585,Stub,5.3,CENTRAL AMERICA
Eusebio Prieto y Ruiz,Costa Rica,1221750109,Stub,5.3,CENTRAL AMERICA
Carmen Quesada Santamaría,Costa Rica,1241998103,Stub,5.3,CENTRAL AMERICA
José Pablo Quirós Quirós,Costa Rica,1250676686,Stub,5.3,CENTRAL AMERICA
Gregorio José Ramírez,Costa Rica,1242282892,Start,5.3,CENTRAL AMERICA
Rafael Ramírez Hidalgo,Costa Rica,1221750940,Stub,5.3,CENTRAL AMERICA
Carlos Ricardo Benavides Jiménez,Costa Rica,1101826814,Stub,5.3,CENTRAL AMERICA
Rodrigo Altmann Ortiz,Costa Rica,1230256617,Stub,5.3,CENTRAL AMERICA
Santiago Mayas,Costa Rica,1220279443,Start,5.3,CENTRAL AMERICA
